,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotArea_log,TotalBsmtSF_log,GrLivArea_log,1stFlrSF_log,2ndFlrSF_log
1082,1083,20,RL,70.0,8749,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1459,GasA,Ex,Y,SBrkr,1459,0,1459,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,2,527,TA,TA,Y,192,39,0,0,0,0,None,None,None,0,9,2007,WD,Normal,192000,9.07680897935166,7.286191714702382,7.286191714702382,7.286191714702382,0.0
1083,1084,20,RL,80.0,8800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553,Unf,1251,GasA,TA,Y,SBrkr,1251,0,1251,1,0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1964.0,RFn,1,461,TA,TA,Y,0,116,0,0,0,0,None,MnPrv,Shed,1,3,2006,WD,Normal,160000,9.082620630373812,7.132497551660044,7.132497551660044,7.132497551660044,0.0
1084,1085,60,RL,65.0,13031,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,691,GasA,Gd,Y,SBrkr,691,807,1498,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2,409,TA,TA,Y,315,44,0,0,0,0,None,None,None,0,7,2006,WD,Normal,187500,9.475163150281881,6.539585955617669,7.312553498102598,6.539585955617669,6.694562058521095
1085,1086,85,RL,73.0,9069,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747,Unf,936,GasA,Ex,Y,SBrkr,996,0,996,1,0,1,0,2,1,Gd,5,Typ,0,None,Attchd,1992.0,Unf,2,564,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,147000,9.112727543109182,6.842683282238422,6.904750769961838,6.904750769961838,0.0
1086,1087,160,RM,21.0,1974,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334,Unf,546,GasA,TA,Y,SBrkr,546,546,1092,0,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1973.0,RFn,1,286,TA,TA,Y,120,96,0,0,0,0,None,None,None,0,5,2010,WD,Normal,83500,7.5883236773352225,6.304448802421981,6.996681488176539,6.304448802421981,6.304448802421981
1087,1088,60,FV,85.0,10574,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1082,GasA,Ex,Y,SBrkr,1082,871,1953,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,RFn,3,1043,TA,TA,Y,160,50,0,0,0,0,None,None,None,0,5,2009,WD,Normal,252000,9.266248003914479,6.9874902470009905,7.577633832602728,6.9874902470009905,6.77078942390898
1088,1089,160,RM,24.0,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,970,GasA,Ex,Y,SBrkr,970,739,1709,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,4,2006,WD,Normal,137500,7.833203948641057,6.878326468291325,7.444248649496705,6.878326468291325,6.606650186198215
1089,1090,120,FV,37.0,3316,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039,Unf,1247,GasA,Ex,Y,SBrkr,1247,0,1247,1,0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,2005.0,Fin,2,550,TA,TA,Y,0,84,0,0,0,0,None,None,None,0,4,2006,WD,Normal,197000,8.106816038947052,7.129297548929373,7.129297548929373,7.129297548929373,0.0
1090,1091,90,RL,60.0,8544,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,TA,TA,No,None,0,Unf,0,Wall,Fa,N,FuseA,1040,0,1040,0,0,2,0,2,2,TA,6,Typ,0,None,Detchd,1987.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD,Normal,92900,9.053101595549691,0.0,6.947937068614969,6.947937068614969,0.0
1091,1092,160,FV,24.0,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510,Unf,600,GasA,Ex,Y,SBrkr,624,628,1252,1,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,1999.0,Unf,2,462,TA,TA,Y,0,48,0,0,0,0,None,None,None,0,3,2008,WD,Normal,160000,7.6783263565068856,6.398594934535208,7.133295954896068,6.437751649736401,6.444131256700441
1092,1093,50,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423,Unf,1181,GasA,Fa,Y,SBrkr,1390,304,1694,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925.0,Unf,2,576,TA,TA,Y,342,0,128,0,0,0,None,None,None,0,6,2008,WD,Normal,136500,9.036106025364846,7.074963197966044,7.43543801981455,7.237778191923443,5.720311776607412
1093,1094,20,RL,71.0,9230,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,864,GasA,Gd,Y,SBrkr,1200,0,1200,1,0,1,1,1,1,Gd,6,Typ,0,None,Detchd,1977.0,Unf,2,884,TA,TA,Y,0,64,0,0,0,0,None,MnPrv,None,0,10,2006,WD,Normal,146000,9.130322663990151,6.762729506931879,7.0909098220799835,7.0909098220799835,0.0
1094,1095,20,RL,74.0,5868,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248,Rec,936,GasA,Ex,Y,SBrkr,936,0,936,1,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1956.0,Fin,1,308,TA,TA,Y,0,0,80,0,1,0,None,None,None,0,5,2010,WD,Normal,129000,8.677439540558334,6.842683282238422,6.842683282238422,6.842683282238422,0.0
1095,1096,20,RL,78.0,9317,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,1314,GasA,Gd,Y,SBrkr,1314,0,1314,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,440,TA,TA,Y,0,22,0,0,0,0,None,None,None,0,3,2007,WD,Normal,176432,9.139703292376742,7.181591944611865,7.181591944611865,7.181591944611865,0.0
1096,1097,70,RM,60.0,6882,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,684,GasA,TA,Y,SBrkr,773,582,1355,0,0,1,1,3,1,Gd,7,Typ,0,None,Detchd,1914.0,Unf,0,0,TA,TA,Y,136,0,115,0,0,0,None,None,None,0,3,2007,WD,Normal,127000,8.836809882398365,6.529418838262226,7.212294468500341,6.651571873589727,6.368187186350492
1097,1098,120,RL,61.5,3696,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,1074,GasA,Ex,Y,SBrkr,1088,0,1088,0,0,1,1,2,1,Gd,5,Typ,0,None,Attchd,1987.0,RFn,2,461,TA,TA,Y,0,74,137,0,0,0,None,None,None,0,10,2007,WD,Normal,170000,8.215276958936633,6.980075940561763,6.9930151229329605,6.9930151229329605,0.0
1098,1099,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672,Unf,672,GasA,TA,Y,SBrkr,757,567,1324,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1936.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,128000,8.699681400989514,6.511745329644728,7.1891677384203225,6.630683385642372,6.342121418721152
1099,1100,20,RL,82.0,11880,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704,Unf,1271,GasA,TA,Y,SBrkr,1601,0,1601,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2009,COD,Abnorml,157000,9.382695764458287,7.148345743900068,7.379008127628304,7.379008127628304,0.0
1100,1101,30,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290,Unf,290,GasA,TA,N,FuseF,438,0,438,0,0,1,0,1,1,Fa,3,Typ,0,None,Detchd,1930.0,Unf,1,246,TA,TA,N,0,0,0,0,0,0,None,None,None,0,1,2009,WD,Normal,60000,9.036106025364846,5.673323267171493,6.0844994130751715,6.0844994130751715,0.0
1101,1102,20,RL,61.0,9758,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412,LwQ,950,GasA,TA,Y,SBrkr,950,0,950,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1981.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,119500,9.18594521514146,6.85751406254539,6.85751406254539,6.85751406254539,0.0
1102,1103,20,RL,70.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588,Unf,1010,GasA,Ex,Y,SBrkr,1134,0,1134,0,0,1,0,2,1,TA,6,Typ,0,None,Attchd,1960.0,RFn,1,254,TA,TA,Y,0,16,0,0,0,0,None,MnWw,None,0,4,2007,WD,Family,135000,8.853808274977197,6.918695219020472,7.034387929915503,7.034387929915503,0.0
1104,1105,160,RM,24.0,2016,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,630,GasA,TA,Y,SBrkr,630,672,1302,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1970.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2007,WD,Normal,106000,7.6093665379542115,6.447305862541213,7.172424577124845,6.447305862541213,6.511745329644728
1105,1106,60,RL,98.0,12256,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,1463,GasA,Ex,Y,SBrkr,1500,1122,2622,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1994.0,RFn,2,712,TA,TA,Y,186,32,0,0,0,0,None,None,None,0,4,2010,WD,Normal,325000,9.413852481341165,7.288927694521257,7.872073979866873,7.313886831633462,7.023758954738443
1106,1107,20,RL,114.0,10357,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,910,GasA,Gd,Y,SBrkr,1442,0,1442,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1990.0,Fin,2,719,TA,TA,Y,0,244,0,0,0,0,None,None,None,0,5,2007,WD,Normal,179900,9.245514446983837,6.814542897259958,7.274479558773871,7.274479558773871,0.0
1107,1108,60,RL,168.0,23257,Pave,None,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,868,GasA,Ex,Y,SBrkr,887,1134,2021,0,0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,RFn,2,422,TA,TA,Y,0,100,0,0,0,0,None,None,None,0,9,2006,New,Partial,274725,10.05440443785299,6.767343125265392,7.611842399580417,6.78897174299217,7.034387929915503
1108,1109,60,RL,65.0,8063,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,924,GasA,Ex,Y,SBrkr,948,742,1690,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2,463,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,11,2007,WD,Abnorml,181000,8.99516499031115,6.829793737512425,7.43307534889858,6.855408798609928,6.610696044717759
1109,1110,20,RL,107.0,11362,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,1836,GasA,Ex,Y,SBrkr,1836,0,1836,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,862,TA,TA,Y,125,185,0,0,0,0,None,None,None,0,3,2009,WD,Normal,280000,9.338117741918008,7.515889085215125,7.515889085215125,7.515889085215125,0.0
1110,1111,60,RL,65.0,8000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,773,GasA,Gd,Y,SBrkr,773,885,1658,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1995.0,Fin,2,431,TA,TA,Y,224,84,0,0,0,0,None,None,None,0,6,2008,WD,Normal,188000,8.987321812850125,6.651571873589727,7.413970290190444,6.651571873589727,6.786716950605081
1111,1112,60,RL,80.0,10480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,803,GasA,TA,Y,SBrkr,1098,866,1964,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,1976.0,RFn,2,483,TA,TA,Y,0,69,0,0,0,0,None,None,None,0,9,2008,WD,Normal,205000,9.257319373170178,6.6895992691789665,7.583247524303362,7.002155954403621,6.7650389767805414
1112,1113,20,RL,73.0,7100,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,816,GasA,TA,Y,FuseA,816,0,816,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1957.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,129900,8.867990898182093,6.705639094860003,6.705639094860003,6.705639094860003,0.0
1113,1114,20,RL,66.0,8923,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,1008,GasA,Gd,Y,SBrkr,1008,0,1008,1,0,1,0,2,1,Gd,6,Typ,0,None,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,18,0,0,0,0,None,None,None,0,5,2007,WD,Normal,134500,9.096499555552423,6.9167150203536085,6.9167150203536085,6.9167150203536085,0.0
1114,1115,20,RL,90.0,5400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,833,GasA,Ex,Y,SBrkr,833,0,833,0,0,1,0,2,1,Gd,4,Typ,0,None,Detchd,1955.0,Unf,1,326,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2006,WD,Normal,117000,8.594339400592892,6.726233402358747,6.726233402358747,6.726233402358747,0.0
1115,1116,20,RL,93.0,12085,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,1734,GasA,Ex,Y,SBrkr,1734,0,1734,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2007.0,RFn,3,928,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2007,New,Partial,318000,9.399803036921504,7.45876269238096,7.45876269238096,7.45876269238096,0.0
1116,1117,80,RL,65.0,7750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,408,GasA,Ex,Y,SBrkr,779,640,1419,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2002.0,Fin,2,527,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,3,2009,WD,Normal,184100,8.955577146281511,6.013715156042802,7.258412150595307,6.659293919683638,6.46302945692067
1117,1118,20,RL,57.0,9764,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,894,GasA,Ex,Y,SBrkr,894,0,894,1,0,1,0,3,1,Gd,5,Typ,0,None,Attchd,1967.0,RFn,2,450,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2008,WD,Normal,130000,9.186559843310778,6.796823718274855,6.796823718274855,6.796823718274855,0.0
1119,1120,20,RL,70.0,7560,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,1040,GasA,TA,Y,FuseA,1040,0,1040,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1,286,TA,TA,Y,140,0,252,0,0,0,None,GdWo,None,0,7,2006,WD,Normal,133700,8.93075873555827,6.947937068614969,6.947937068614969,6.947937068614969,0.0
1120,1121,30,RM,59.0,8263,Pave,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1012,GasA,TA,Y,FuseA,1012,0,1012,0,0,1,0,2,1,TA,6,Typ,1,Gd,Detchd,1920.0,Unf,1,308,TA,TA,Y,0,22,112,0,0,0,None,MnPrv,None,0,5,2007,WD,Normal,118400,9.019664010799474,6.920671504248683,6.920671504248683,6.920671504248683,0.0
1121,1122,20,RL,84.0,10084,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,1552,GasA,Ex,Y,SBrkr,1552,0,1552,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,3,782,TA,TA,Y,144,20,0,0,0,0,None,None,None,0,7,2006,New,Partial,212900,9.218804450388312,7.347943823148687,7.347943823148687,7.347943823148687,0.0
1122,1123,20,RL,65.5,8926,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,672,GasA,Ex,Y,FuseA,960,0,960,0,0,1,0,3,1,TA,5,Typ,0,None,Basment,1956.0,Unf,1,288,TA,TA,Y,64,0,0,0,1,0,None,MnPrv,None,0,10,2009,COD,Abnorml,112000,9.096835671179361,6.511745329644728,6.8679744089702925,6.8679744089702925,0.0
1124,1125,80,RL,65.0,9125,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,384,GasA,Gd,Y,SBrkr,812,670,1482,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1992.0,Fin,2,392,TA,TA,Y,100,25,0,0,0,0,None,None,None,0,7,2007,WD,Normal,163900,9.118882761487347,5.953243334287785,7.301822342137932,6.70073110954781,6.508769136971682
1125,1126,20,RL,60.0,10434,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1005,GasA,TA,Y,SBrkr,1005,0,1005,0,0,1,0,2,1,Fa,5,Typ,1,TA,Detchd,1977.0,Unf,2,672,Fa,Fa,Y,0,0,0,0,0,0,None,None,None,0,11,2009,WD,Normal,115000,9.252920819511301,6.913737350659685,6.913737350659685,6.913737350659685,0.0
1126,1127,120,RL,53.0,3684,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1373,GasA,Ex,Y,SBrkr,1555,0,1555,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2007.0,Fin,3,660,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,6,2009,WD,Normal,174000,8.212025804623437,7.2254814727822945,7.349873704738337,7.349873704738337,0.0
1127,1128,20,RL,182.0,14572,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,1530,GasA,Ex,Y,SBrkr,1530,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,630,TA,TA,Y,144,36,0,0,0,0,None,None,None,0,11,2007,WD,Family,259000,9.586925780533697,7.333676395657684,7.333676395657684,7.333676395657684,0.0
1128,1129,60,RL,59.0,11796,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,847,GasA,Ex,Y,SBrkr,847,1112,1959,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,7,2007,WD,Normal,215000,9.375600540841843,6.742880635791903,7.580699752224563,6.742880635791903,7.014814351275545
1129,1130,90,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,936,GasA,TA,Y,SBrkr,936,0,936,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1980.0,Unf,2,672,TA,TA,Y,49,0,0,0,0,0,None,None,None,0,8,2007,WD,Normal,140000,8.881975184248867,6.842683282238422,6.842683282238422,6.842683282238422,0.0
